ticker;date;close;volume
BCI.SN;2023-01-03;19401.38;7825
BCI.SN;2023-01-04;19481.56;10697
BCI.SN;2023-01-05;19706.04;65568
BCI.SN;2023-01-06;19866.38;4643
BCI.SN;2023-01-09;19561.73;45890
BCI.SN;2023-01-10;19481.56;19704
BCI.SN;2023-01-11;19721.27;23217
BCI.SN;2023-01-12;19793.42;18399
BCI.SN;2023-01-13;19513.62;22940
BCI.SN;2023-01-16;19321.21;7916
BCI.SN;2023-01-17;18848.21;16103
BCI.SN;2023-01-18;19176.91;15334
BCI.SN;2023-01-19;19088.72;46241
BCI.SN;2023-01-20;19261.89;15384
BCI.SN;2023-01-23;19425.44;6625
BCI.SN;2023-01-24;19281.13;6405
BCI.SN;2023-01-25;19318.01;16278
BCI.SN;2023-01-26;19561.73;7228
BCI.SN;2023-01-27;19521.64;5912
BCI.SN;2023-01-30;19519.24;45876
BCI.SN;2023-01-31;19241.04;33498
BCI.SN;2023-02-01;19561.73;29657
BCI.SN;2023-02-02;19922.5;21886
BCI.SN;2023-02-03;20025.12;10349
BCI.SN;2023-02-06;20042.75;23431
BCI.SN;2023-02-07;20042.75;11949
BCI.SN;2023-02-08;20163.01;13942
BCI.SN;2023-02-09;20203.1;10638
BCI.SN;2023-02-10;20363.44;11925
BCI.SN;2023-02-13;20138.96;21688
BCI.SN;2023-02-14;20147.78;12087
BCI.SN;2023-02-15;20327.36;29551
BCI.SN;2023-02-16;20948.69;13852
BCI.SN;2023-02-17;20844.46;6582
BCI.SN;2023-02-20;20684.92;163843
BCI.SN;2023-02-21;20523.78;12699
BCI.SN;2023-02-22;20844.46;42854
BCI.SN;2023-02-23;20844.46;37560
BCI.SN;2023-02-24;20724.21;6800
BCI.SN;2023-02-27;20724.21;38339
BCI.SN;2023-02-28;20764.29;96335
BCI.SN;2023-03-01;20756.28;15984
BCI.SN;2023-03-02;20843.66;11191
BCI.SN;2023-03-03;20733.03;15937
BCI.SN;2023-03-06;21225.28;8362
BCI.SN;2023-03-07;21225.28;37104
BCI.SN;2023-03-08;21004.8;46088
BCI.SN;2023-03-09;21285.4;16636
BCI.SN;2023-03-10;21036.87;16230
BCI.SN;2023-03-13;20442.81;11537
BCI.SN;2023-03-14;20062.79;16916
BCI.SN;2023-03-15;19532.87;24481
BCI.SN;2023-03-16;19177.71;23908
BCI.SN;2023-03-17;18601.28;364095
BCI.SN;2023-03-20;18375.2;28830
BCI.SN;2023-03-21;19000.53;8812
BCI.SN;2023-03-22;18800.1;30693
BCI.SN;2023-03-23;18791.28;102998
BCI.SN;2023-03-24;18679.85;91323
BCI.SN;2023-03-27;18630.14;34012
BCI.SN;2023-03-28;18519.5;30020
BCI.SN;2023-03-29;19108.76;29346
BCI.SN;2023-03-30;18517.1;12341
BCI.SN;2023-03-31;18680.65;42917
BCI.SN;2023-04-03;18567.61;3650
BCI.SN;2023-04-04;18238.9;7202
BCI.SN;2023-04-05;18559.59;3790
BCI.SN;2023-04-06;18926.77;40489
BCI.SN;2023-04-10;18788.08;5701
BCI.SN;2023-04-11;18599.67;10547
BCI.SN;2023-04-12;18832.17;17286
BCI.SN;2023-04-13;18999.73;31057
BCI.SN;2023-04-14;18851.41;2535
BCI.SN;2023-04-17;18999.73;1616
BCI.SN;2023-04-18;18882.68;12141
BCI.SN;2023-04-19;18894.71;3793
BCI.SN;2023-04-20;19039.81;3120
BCI.SN;2023-04-21;18840.19;13991
BCI.SN;2023-04-24;18564.4;12403
BCI.SN;2023-04-25;18679.85;21199
BCI.SN;2023-04-26;19080.7;19962
BCI.SN;2023-04-27;19544.89;7497
BCI.SN;2023-04-28;19521.64;20731
BCI.SN;2023-05-02;19112.77;23844
BCI.SN;2023-05-03;19353.28;50252
BCI.SN;2023-05-04;19241.04;184015
BCI.SN;2023-05-05;19241.04;22100
